zip,lat,lng,city,state_id,state_name,population,density,county_name
2111,42.35067,-71.06054,Boston,MA,Massachusetts,7841,15445.6,Suffolk
2113,42.36526,-71.05524,Boston,MA,Massachusetts,6726,26683.6,Suffolk
2114,42.36337,-71.06686,Boston,MA,Massachusetts,13401,11669.0,Suffolk
2115,42.34046,-71.09481,Boston,MA,Massachusetts,28559,15515.2,Suffolk
2116,42.35105,-71.07638,Boston,MA,Massachusetts,22587,13429.2,Suffolk
2118,42.33806,-71.07057,Boston,MA,Massachusetts,27718,9839.3,Suffolk
2119,42.32405,-71.08522,Roxbury,MA,Massachusetts,28307,6766.7,Suffolk
2120,42.33212,-71.09654,Roxbury Crossing,MA,Massachusetts,15082,9407.1,Suffolk
2121,42.3057,-71.08693,Dorchester,MA,Massachusetts,29888,6119.8,Suffolk
2122,42.29427,-71.05185,Dorchester,MA,Massachusetts,23747,5401.8,Suffolk
2124,42.28583,-71.07114,Dorchester Center,MA,Massachusetts,56070,7294.5,Suffolk
2125,42.31578,-71.0562,Dorchester,MA,Massachusetts,32614,5808.5,Suffolk
2126,42.27588,-71.0918,Mattapan,MA,Massachusetts,25572,5400.3,Suffolk
2127,42.33455,-71.03875,South Boston,MA,Massachusetts,35266,6617.3,Suffolk
2128,42.37324,-71.01616,East Boston,MA,Massachusetts,45501,3496.3,Suffolk
2129,42.37975,-71.06167,Charlestown,MA,Massachusetts,20411,5821.8,Suffolk
2130,42.30823,-71.11515,Jamaica Plain,MA,Massachusetts,41112,4483.5,Suffolk
2131,42.28392,-71.12468,Roslindale,MA,Massachusetts,32609,4516.5,Suffolk
2132,42.27931,-71.16072,West Roxbury,MA,Massachusetts,26437,2098.6,Suffolk
2133,42.35838,-71.06383,Boston,MA,Massachusetts,0,0.0,Suffolk
2134,42.35855,-71.12931,Allston,MA,Massachusetts,18437,5767.2,Suffolk
2135,42.34989,-71.15417,Brighton,MA,Massachusetts,45024,6686.8,Suffolk
2136,42.25505,-71.12662,Hyde Park,MA,Massachusetts,40947,3438.1,Suffolk
2138,42.37997,-71.13446,Cambridge,MA,Massachusetts,39370,5551.3,Middlesex
2139,42.36224,-71.10253,Cambridge,MA,Massachusetts,39707,9879.3,Middlesex
2140,42.39332,-71.13342,Cambridge,MA,Massachusetts,20060,6686.3,Middlesex
2141,42.37041,-71.08218,Cambridge,MA,Massachusetts,13953,8849.5,Middlesex
2142,42.36295,-71.08189,Cambridge,MA,Massachusetts,4172,5134.8,Middlesex
2143,42.38142,-71.09677,Somerville,MA,Massachusetts,25264,6315.3,Middlesex
2144,42.40088,-71.122,Somerville,MA,Massachusetts,25367,8970.1,Middlesex
2145,42.39206,-71.0895,Somerville,MA,Massachusetts,27359,7595.8,Middlesex
2148,42.43048,-71.05762,Malden,MA,Massachusetts,65386,5003.1,Middlesex
2149,42.40643,-71.05446,Everett,MA,Massachusetts,48584,5486.4,Middlesex
2150,42.39587,-71.03251,Chelsea,MA,Massachusetts,40009,6976.6,Suffolk
2151,42.41887,-71.004,Revere,MA,Massachusetts,60736,4110.3,Suffolk
2152,42.37724,-70.98115,Winthrop,MA,Massachusetts,19088,4447.1,Suffolk
2155,42.42324,-71.10878,Medford,MA,Massachusetts,62996,2969.9,Middlesex
2163,42.36717,-71.12509,Boston,MA,Massachusetts,2198,4625.7,Suffolk
2169,42.23971,-71.01802,Quincy,MA,Massachusetts,60459,1929.9,Norfolk
2170,42.26644,-71.01621,Quincy,MA,Massachusetts,20130,3727.8,Norfolk
2171,42.28709,-71.02604,Quincy,MA,Massachusetts,19923,3136.3,Norfolk
2176,42.45561,-71.05901,Melrose,MA,Massachusetts,29401,2423.9,Middlesex
2180,42.47396,-71.09705,Stoneham,MA,Massachusetts,23077,1490.5,Middlesex
2184,42.20386,-71.0022,Braintree,MA,Massachusetts,38712,1086.0,Norfolk
2186,42.23854,-71.08464,Milton,MA,Massachusetts,28414,801.0,Norfolk
2188,42.20724,-70.95764,Weymouth,MA,Massachusetts,16169,1616.6,Norfolk
2189,42.2111,-70.93135,East Weymouth,MA,Massachusetts,15265,1469.8,Norfolk
2190,42.16625,-70.95253,South Weymouth,MA,Massachusetts,17927,989.4,Norfolk
2191,42.24434,-70.94378,North Weymouth,MA,Massachusetts,7856,1691.5,Norfolk
2199,42.34748,-71.08199,Boston,MA,Massachusetts,1232,8306.3,Suffolk
2203,42.36144,-71.05945,Boston,MA,Massachusetts,0,0.0,Suffolk
2205,42.34935,-71.05564,Boston,MA,Massachusetts,0,0.0,Suffolk
2210,42.34815,-71.03942,Boston,MA,Massachusetts,4830,2021.1,Suffolk
2215,42.34741,-71.10276,Boston,MA,Massachusetts,25856,11289.2,Suffolk
2301,42.07791,-71.04223,Brockton,MA,Massachusetts,68571,2127.1,Plymouth
2302,42.08792,-70.99864,Brockton,MA,Massachusetts,35645,1549.6,Plymouth
2322,42.12666,-71.04922,Avon,MA,Massachusetts,4740,426.5,Norfolk
2324,41.97272,-70.97498,Bridgewater,MA,Massachusetts,25245,361.2,Plymouth
2325,41.98875,-70.96449,Bridgewater,MA,Massachusetts,3082,3904.5,Plymouth
2330,41.87388,-70.7563,Carver,MA,Massachusetts,11641,120.5,Plymouth
2332,42.04651,-70.71388,Duxbury,MA,Massachusetts,16004,260.7,Plymouth
2333,42.03521,-70.94235,East Bridgewater,MA,Massachusetts,14403,323.4,Plymouth
2338,41.99138,-70.86326,Halifax,MA,Massachusetts,7737,187.0,Plymouth
2339,42.12241,-70.85665,Hanover,MA,Massachusetts,14742,366.3,Plymouth
2341,42.05604,-70.87251,Hanson,MA,Massachusetts,10419,269.9,Plymouth
2343,42.14733,-71.00484,Holbrook,MA,Massachusetts,11309,622.8,Norfolk
2346,41.88034,-70.87446,Middleboro,MA,Massachusetts,24219,135.4,Plymouth
2347,41.83101,-70.9594,Lakeville,MA,Massachusetts,11514,150.2,Plymouth
2350,42.02043,-70.84562,Monponsett,MA,Massachusetts,182,616.9,Plymouth
2351,42.11805,-70.95905,Abington,MA,Massachusetts,16974,657.7,Plymouth
2356,42.05519,-71.12071,North Easton,MA,Massachusetts,11943,338.9,Bristol
2357,42.06224,-71.07751,North Easton,MA,Massachusetts,1582,1573.3,Bristol
2359,42.06547,-70.8014,Pembroke,MA,Massachusetts,18329,324.8,Plymouth
2360,41.87817,-70.63089,Plymouth,MA,Massachusetts,60793,243.5,Plymouth
2364,41.98616,-70.74823,Kingston,MA,Massachusetts,13618,282.0,Plymouth
2366,41.84868,-70.6613,South Carver,MA,Massachusetts,194,1672.9,Plymouth
2367,41.96345,-70.80975,Plympton,MA,Massachusetts,2934,77.2,Plymouth
2368,42.17506,-71.05011,Randolph,MA,Massachusetts,34696,1436.8,Norfolk
2370,42.1295,-70.91002,Rockland,MA,Massachusetts,17774,684.3,Plymouth
2375,42.01954,-71.10381,South Easton,MA,Massachusetts,11437,320.4,Bristol
2379,42.02139,-71.0267,West Bridgewater,MA,Massachusetts,7622,192.1,Plymouth
2382,42.08,-70.93993,Whitman,MA,Massachusetts,15116,841.4,Plymouth
2420,42.45821,-71.21762,Lexington,MA,Massachusetts,15451,847.7,Middlesex
2421,42.438,-71.23922,Lexington,MA,Massachusetts,18784,757.9,Middlesex
2445,42.32581,-71.13319,Brookline,MA,Massachusetts,21485,3177.0,Norfolk
2446,42.3435,-71.12179,Brookline,MA,Massachusetts,31764,9549.4,Norfolk
2451,42.39859,-71.2573,Waltham,MA,Massachusetts,17965,1303.8,Middlesex
2452,42.39365,-71.2202,Waltham,MA,Massachusetts,16193,1639.6,Middlesex
2453,42.36918,-71.24101,Waltham,MA,Massachusetts,30441,3272.1,Middlesex
2457,42.29777,-71.26887,Babson Park,MA,Massachusetts,1848,3523.3,Norfolk
2458,42.35294,-71.18763,Newton,MA,Massachusetts,12428,2441.2,Middlesex
2459,42.31515,-71.19174,Newton Center,MA,Massachusetts,19081,1463.6,Middlesex
2460,42.35206,-71.20835,Newtonville,MA,Massachusetts,9638,2760.8,Middlesex
2461,42.31693,-71.20875,Newton Highlands,MA,Massachusetts,6899,1735.1,Middlesex
2462,42.33102,-71.25599,Newton Lower Falls,MA,Massachusetts,1381,763.5,Middlesex
2464,42.31274,-71.21981,Newton Upper Falls,MA,Massachusetts,3595,2521.1,Middlesex
2465,42.34969,-71.22646,West Newton,MA,Massachusetts,11574,2077.4,Middlesex
2466,42.34541,-71.24759,Auburndale,MA,Massachusetts,9109,2215.6,Middlesex
2467,42.31725,-71.16096,Chestnut Hill,MA,Massachusetts,23328,1836.1,Norfolk
2468,42.32777,-71.23142,Waban,MA,Massachusetts,5305,1333.5,Middlesex
2472,42.37,-71.17713,Watertown,MA,Massachusetts,35229,3375.0,Middlesex
2474,42.42053,-71.15666,Arlington,MA,Massachusetts,28028,3538.3,Middlesex
2476,42.41597,-71.17437,Arlington,MA,Massachusetts,18017,3337.3,Middlesex
2478,42.39602,-71.17955,Belmont,MA,Massachusetts,27016,2245.4,Middlesex
2481,42.31064,-71.27779,Wellesley Hills,MA,Massachusetts,16997,1077.7,Norfolk
2482,42.29455,-71.29859,Wellesley,MA,Massachusetts,10520,1091.6,Norfolk
2492,42.27615,-71.24387,Needham,MA,Massachusetts,20927,850.0,Norfolk
2493,42.35893,-71.30009,Weston,MA,Massachusetts,11806,271.0,Middlesex
2494,42.29959,-71.2317,Needham Heights,MA,Massachusetts,10881,1500.2,Norfolk
2532,41.75111,-70.59713,Buzzards Bay,MA,Massachusetts,12715,356.1,Barnstable
2534,41.66626,-70.61628,Cataumet,MA,Massachusetts,1127,158.9,Barnstable
2535,41.34896,-70.74629,Chilmark,MA,Massachusetts,2151,34.1,Dukes
2536,41.59706,-70.56677,East Falmouth,MA,Massachusetts,20261,285.9,Barnstable
2537,41.72882,-70.44317,East Sandwich,MA,Massachusetts,7124,200.5,Barnstable
2538,41.77872,-70.65077,East Wareham,MA,Massachusetts,4663,287.4,Plymouth
2539,41.37994,-70.53227,Edgartown,MA,Massachusetts,5084,73.2,Dukes
2540,41.57128,-70.62807,Falmouth,MA,Massachusetts,8888,311.8,Barnstable
2542,41.70194,-70.54824,Buzzards Bay,MA,Massachusetts,847,11.5,Barnstable
2543,41.48731,-70.74525,Woods Hole,MA,Massachusetts,924,31.5,Dukes
2553,41.71297,-70.62011,Monument Beach,MA,Massachusetts,30,58.6,Barnstable
2554,41.28555,-70.08043,Nantucket,MA,Massachusetts,13585,131.2,Nantucket
2556,41.63903,-70.62521,North Falmouth,MA,Massachusetts,2457,240.4,Barnstable
2557,41.44218,-70.56648,Oak Bluffs,MA,Massachusetts,1762,210.0,Dukes
2558,41.74453,-70.65377,Onset,MA,Massachusetts,1779,615.1,Plymouth
2559,41.69237,-70.61374,Pocasset,MA,Massachusetts,3307,239.5,Barnstable
2561,41.76782,-70.53281,Sagamore,MA,Massachusetts,1025,477.3,Barnstable
2562,41.78753,-70.52746,Sagamore Beach,MA,Massachusetts,3204,366.4,Barnstable
2563,41.71995,-70.4818,Sandwich,MA,Massachusetts,9514,278.0,Barnstable
2564,41.26552,-69.98608,Siasconset,MA,Massachusetts,180,11.5,Nantucket
2568,41.44341,-70.61534,Vineyard Haven,MA,Massachusetts,8810,264.7,Dukes
2571,41.76184,-70.70138,Wareham,MA,Massachusetts,10738,221.7,Plymouth
2575,41.39651,-70.65496,West Tisbury,MA,Massachusetts,2432,41.3,Dukes
2576,41.77807,-70.76338,West Wareham,MA,Massachusetts,3985,163.6,Plymouth
2584,41.25753,-70.00522,Nantucket,MA,Massachusetts,30,85.0,Nantucket
2601,41.66,-70.29327,Hyannis,MA,Massachusetts,17175,756.3,Barnstable
2630,41.69674,-70.3052,Barnstable,MA,Massachusetts,1953,154.5,Barnstable
2631,41.74673,-70.06894,Brewster,MA,Massachusetts,10109,175.9,Barnstable
2632,41.66074,-70.34826,Centerville,MA,Massachusetts,12038,623.0,Barnstable
2633,41.68949,-69.97397,Chatham,MA,Massachusetts,4649,207.9,Barnstable
2635,41.62348,-70.44051,Cotuit,MA,Massachusetts,2902,204.2,Barnstable
2637,41.70493,-70.27245,Cummaquid,MA,Massachusetts,292,146.0,Barnstable
2638,41.73225,-70.19459,Dennis,MA,Massachusetts,3180,217.8,Barnstable
2639,41.66639,-70.13535,Dennis Port,MA,Massachusetts,3439,474.8,Barnstable
2641,41.75221,-70.15176,East Dennis,MA,Massachusetts,178,41.4,Barnstable
2642,41.83976,-69.97711,Eastham,MA,Massachusetts,5674,156.8,Barnstable
2643,41.75534,-69.94002,East Orleans,MA,Massachusetts,0,0.0,Barnstable
2644,41.68361,-70.51202,Forestdale,MA,Massachusetts,3713,424.9,Barnstable
2645,41.70352,-70.06215,Harwich,MA,Massachusetts,10845,247.4,Barnstable
2646,41.67103,-70.07144,Harwich Port,MA,Massachusetts,1801,239.5,Barnstable
2647,41.63127,-70.30909,Hyannis Port,MA,Massachusetts,166,148.6,Barnstable
2648,41.67237,-70.41545,Marstons Mills,MA,Massachusetts,7283,281.7,Barnstable
2649,41.61778,-70.49077,Mashpee,MA,Massachusetts,14996,247.4,Barnstable
2650,41.7036,-69.96589,North Chatham,MA,Massachusetts,764,216.3,Barnstable
2652,42.0428,-70.09276,North Truro,MA,Massachusetts,990,45.5,Barnstable
2653,41.76901,-69.9737,Orleans,MA,Massachusetts,6276,201.1,Barnstable
2655,41.62972,-70.39263,Osterville,MA,Massachusetts,3341,199.3,Barnstable
2657,42.06139,-70.19813,Provincetown,MA,Massachusetts,3582,143.0,Barnstable
2659,41.68258,-70.02234,South Chatham,MA,Massachusetts,1141,222.3,Barnstable
2660,41.70828,-70.15517,South Dennis,MA,Massachusetts,6480,298.8,Barnstable
2663,41.90576,-69.989,South Wellfleet,MA,Massachusetts,398,53.8,Barnstable
2664,41.67486,-70.19446,South Yarmouth,MA,Massachusetts,9010,498.1,Barnstable
2666,41.98817,-70.04603,Truro,MA,Massachusetts,585,18.0,Barnstable
2667,41.92937,-70.02074,Wellfleet,MA,Massachusetts,3907,89.1,Barnstable
2668,41.70713,-70.36246,West Barnstable,MA,Massachusetts,2604,70.2,Barnstable
2670,41.66,-70.17098,West Dennis,MA,Massachusetts,1373,249.6,Barnstable
2671,41.66938,-70.11087,West Harwich,MA,Massachusetts,870,193.7,Barnstable
2672,41.6357,-70.31878,West Hyannisport,MA,Massachusetts,153,119.6,Barnstable
2673,41.6557,-70.24447,West Yarmouth,MA,Massachusetts,9351,389.5,Barnstable
2675,41.70401,-70.22883,Yarmouth Port,MA,Massachusetts,7178,316.2,Barnstable
2702,41.78452,-71.06112,Assonet,MA,Massachusetts,4383,100.7,Bristol
2703,41.93108,-71.29499,Attleboro,MA,Massachusetts,46126,665.5,Bristol
2713,41.42818,-70.89102,Cuttyhunk,MA,Massachusetts,34,3.7,Dukes
2715,41.81681,-71.15064,Dighton,MA,Massachusetts,3531,122.0,Bristol
2717,41.75405,-70.98312,East Freetown,MA,Massachusetts,4782,83.2,Bristol
2718,41.86902,-71.01128,East Taunton,MA,Massachusetts,6867,257.7,Bristol
2719,41.63945,-70.87322,Fairhaven,MA,Massachusetts,15911,496.1,Bristol
2720,41.73095,-71.10932,Fall River,MA,Massachusetts,31210,914.1,Bristol
2721,41.67451,-71.14869,Fall River,MA,Massachusetts,26981,2589.5,Bristol
2723,41.69237,-71.1309,Fall River,MA,Massachusetts,16577,4013.6,Bristol
2724,41.68372,-71.17949,Fall River,MA,Massachusetts,18127,3886.1,Bristol
2725,41.71253,-71.18426,Somerset,MA,Massachusetts,2490,405.1,Bristol
2726,41.76073,-71.14444,Somerset,MA,Massachusetts,15781,1102.5,Bristol
2738,41.7092,-70.76362,Marion,MA,Massachusetts,5378,147.0,Plymouth
2739,41.6687,-70.81705,Mattapoisett,MA,Massachusetts,6478,144.3,Plymouth
2740,41.63802,-70.93839,New Bedford,MA,Massachusetts,45990,3089.5,Bristol
2743,41.71323,-70.90054,Acushnet,MA,Massachusetts,10443,223.3,Bristol
2744,41.60789,-70.91286,New Bedford,MA,Massachusetts,12614,3743.7,Bristol
2745,41.70284,-70.94695,New Bedford,MA,Massachusetts,24884,978.4,Bristol
2746,41.66474,-70.945,New Bedford,MA,Massachusetts,16675,2259.8,Bristol
2747,41.6577,-71.01202,North Dartmouth,MA,Massachusetts,22872,215.4,Bristol
2748,41.56096,-70.97963,South Dartmouth,MA,Massachusetts,11496,191.2,Bristol
2760,41.97004,-71.33586,North Attleboro,MA,Massachusetts,28837,620.0,Bristol
2762,42.01409,-71.33642,Plainville,MA,Massachusetts,9760,343.0,Norfolk
2763,41.96666,-71.30743,Attleboro Falls,MA,Massachusetts,1720,740.4,Bristol
2764,41.8562,-71.16022,North Dighton,MA,Massachusetts,4472,158.4,Bristol
2766,41.96402,-71.18418,Norton,MA,Massachusetts,19270,267.3,Bristol
2767,41.93939,-71.05191,Raynham,MA,Massachusetts,15255,238.0,Bristol
2769,41.84394,-71.24559,Rehoboth,MA,Massachusetts,12434,102.3,Bristol
2770,41.75875,-70.84048,Rochester,MA,Massachusetts,5702,68.0,Plymouth
2771,41.83787,-71.31736,Seekonk,MA,Massachusetts,15339,322.0,Bristol
2777,41.75699,-71.21208,Swansea,MA,Massachusetts,17020,290.3,Bristol
2779,41.83492,-71.07543,Berkley,MA,Massachusetts,6724,157.2,Bristol
2780,41.90743,-71.11939,Taunton,MA,Massachusetts,51911,605.1,Bristol
2790,41.59967,-71.08266,Westport,MA,Massachusetts,16237,116.3,Bristol
2791,41.52262,-71.08266,Westport Point,MA,Massachusetts,361,107.0,Bristol
2802,41.95221,-71.4559,Albion,RI,Rhode Island,501,1000.3,Providence
2804,41.43546,-71.77196,Ashaway,RI,Rhode Island,2456,80.4,Washington
2806,41.7443,-71.31453,Barrington,RI,Rhode Island,17201,811.4,Bristol
2807,41.17762,-71.57854,Block Island,RI,Rhode Island,1007,42.8,Washington
2808,41.40606,-71.74802,Bradford,RI,Rhode Island,2432,123.8,Washington
2809,41.68266,-71.26938,Bristol,RI,Rhode Island,22305,879.8,Bristol
2812,41.47625,-71.66094,Carolina,RI,Rhode Island,1043,100.8,Washington
2813,41.3971,-71.67003,Charlestown,RI,Rhode Island,8012,84.3,Washington
2814,41.89959,-71.69888,Chepachet,RI,Rhode Island,7638,68.0,Providence
2815,41.77723,-71.66177,Clayville,RI,Rhode Island,155,22.0,Providence
2816,41.69035,-71.61954,Coventry,RI,Rhode Island,32348,338.1,Kent
2817,41.6291,-71.66711,West Greenwich,RI,Rhode Island,6500,49.9,Kent
2818,41.64214,-71.49307,East Greenwich,RI,Rhode Island,19814,360.4,Kent
2822,41.56736,-71.63348,Exeter,RI,Rhode Island,6155,43.7,Washington
2823,41.73328,-71.54479,Fiskeville,RI,Rhode Island,25,45.2,Providence
2824,41.99934,-71.56322,Forestdale,RI,Rhode Island,140,287.5,Providence
2825,41.78212,-71.72596,Foster,RI,Rhode Island,5771,40.5,Providence
2826,41.98248,-71.64539,Glendale,RI,Rhode Island,589,93.4,Providence
2827,41.69792,-71.73847,Greene,RI,Rhode Island,2357,42.4,Kent
2828,41.87672,-71.56065,Greenville,RI,Rhode Island,7331,651.3,Providence
2829,41.89377,-71.59129,Harmony,RI,Rhode Island,152,96.5,Providence
2830,41.98016,-71.6484,Harrisville,RI,Rhode Island,6377,120.7,Providence
2831,41.74461,-71.58442,Hope,RI,Rhode Island,4201,150.9,Providence
2832,41.50469,-71.72807,Hope Valley,RI,Rhode Island,4901,76.3,Washington
2833,41.48117,-71.77787,Hopkinton,RI,Rhode Island,782,86.3,Washington
2835,41.51479,-71.37742,Jamestown,RI,Rhode Island,5531,228.0,Newport
2836,41.45145,-71.62027,Kenyon,RI,Rhode Island,95,130.2,Washington
2837,41.51524,-71.16455,Little Compton,RI,Rhode Island,3600,67.7,Newport
2838,41.96552,-71.47628,Manville,RI,Rhode Island,3645,1007.5,Providence
2839,41.9433,-71.64581,Mapleville,RI,Rhode Island,1313,117.6,Providence
2840,41.47838,-71.31993,Newport,RI,Rhode Island,23460,1244.6,Newport
2841,41.51261,-71.32522,Newport,RI,Rhode Island,1862,2086.7,Newport
2842,41.51739,-71.27667,Middletown,RI,Rhode Island,16983,523.0,Newport
2852,41.58809,-71.46094,North Kingstown,RI,Rhode Island,22979,287.9,Washington
2857,41.82705,-71.63083,North Scituate,RI,Rhode Island,7992,71.5,Providence
2858,41.96354,-71.64893,Oakland,RI,Rhode Island,622,388.4,Providence
2859,41.9665,-71.7464,Pascoag,RI,Rhode Island,7401,103.4,Providence
2860,41.87036,-71.38855,Pawtucket,RI,Rhode Island,48092,3478.8,Providence
2861,41.87863,-71.35228,Pawtucket,RI,Rhode Island,27128,2932.6,Providence
2863,41.89005,-71.39336,Central Falls,RI,Rhode Island,22192,7176.8,Providence
2864,41.97025,-71.41978,Cumberland,RI,Rhode Island,36053,525.9,Providence
2865,41.91251,-71.44822,Lincoln,RI,Rhode Island,18269,428.2,Providence
2871,41.58384,-71.2564,Portsmouth,RI,Rhode Island,17674,399.8,Newport
2872,41.61718,-71.32886,Prudence Island,RI,Rhode Island,128,8.3,Newport
2873,41.5257,-71.77734,Rockville,RI,Rhode Island,72,7.4,Washington
2874,41.51543,-71.46985,Saunderstown,RI,Rhode Island,6615,164.1,Washington
2875,41.46052,-71.63848,Shannock,RI,Rhode Island,305,66.3,Washington
2876,41.99801,-71.58301,Slatersville,RI,Rhode Island,782,1515.6,Providence
2878,41.60905,-71.17413,Tiverton,RI,Rhode Island,16287,216.4,Newport
2879,41.42865,-71.53837,Wakefield,RI,Rhode Island,22325,218.3,Washington
2881,41.4825,-71.52694,Kingston,RI,Rhode Island,6844,784.5,Washington
2882,41.4253,-71.46816,Narragansett,RI,Rhode Island,13574,408.2,Washington
2885,41.72821,-71.26287,Warren,RI,Rhode Island,11166,700.1,Bristol
2886,41.70493,-71.45892,Warwick,RI,Rhode Island,29991,733.0,Kent
2888,41.74909,-71.41123,Warwick,RI,Rhode Island,18398,1204.6,Kent
2889,41.70602,-71.39106,Warwick,RI,Rhode Island,28433,1298.3,Kent
2891,41.36043,-71.79429,Westerly,RI,Rhode Island,21998,323.2,Washington
2892,41.50226,-71.60174,West Kingston,RI,Rhode Island,6144,87.2,Washington
2893,41.69856,-71.51566,West Warwick,RI,Rhode Island,30823,1519.4,Kent
2894,41.44761,-71.69759,Wood River Junction,RI,Rhode Island,555,51.0,Washington
2895,42.00103,-71.49923,Woonsocket,RI,Rhode Island,43177,2147.2,Providence
2896,41.97285,-71.55027,North Smithfield,RI,Rhode Island,11499,192.8,Providence
2898,41.52184,-71.67166,Wyoming,RI,Rhode Island,1441,46.8,Washington
2903,41.81902,-71.41003,Providence,RI,Rhode Island,12450,2864.6,Providence
2904,41.86058,-71.43539,Providence,RI,Rhode Island,31494,2349.1,Providence
2905,41.78769,-71.39886,Providence,RI,Rhode Island,26569,2739.6,Providence
2906,41.83964,-71.38963,Providence,RI,Rhode Island,26299,3276.3,Providence
2907,41.79867,-71.42581,Providence,RI,Rhode Island,31705,5544.9,Providence
2908,41.83877,-71.43926,Providence,RI,Rhode Island,38977,4423.4,Providence
2909,41.81825,-71.45078,Providence,RI,Rhode Island,42021,5183.1,Providence
2910,41.77552,-71.43564,Cranston,RI,Rhode Island,22469,2526.9,Providence
2911,41.85467,-71.47325,North Providence,RI,Rhode Island,16151,2494.8,Providence
2912,41.82783,-71.39959,Providence,RI,Rhode Island,4247,8282.9,Providence
2914,41.81326,-71.36608,East Providence,RI,Rhode Island,21966,1728.4,Providence
2915,41.77725,-71.34906,Riverside,RI,Rhode Island,15912,1114.6,Providence
2916,41.84438,-71.35258,Rumford,RI,Rhode Island,9293,1352.3,Providence
2917,41.90615,-71.52365,Smithfield,RI,Rhode Island,14595,262.8,Providence
2918,41.84386,-71.43499,Providence,RI,Rhode Island,2934,7282.8,Providence
2919,41.82733,-71.52002,Johnston,RI,Rhode Island,29473,484.1,Providence
2920,41.76719,-71.4655,Cranston,RI,Rhode Island,37389,1613.3,Providence
2921,41.76292,-71.51571,Cranston,RI,Rhode Island,12384,367.1,Providence
3031,42.87056,-71.60683,Amherst,NH,New Hampshire,11744,133.7,Hillsborough
3032,42.99063,-71.34383,Auburn,NH,New Hampshire,5852,89.1,Rockingham
